row575 879521396
row576 879454628
row577 886987605
row578 877877775
row579 879524921
row580 891446165
row581 883599249
row582 880937882
row583 879467542
row584 877727122
row585 882078621
row586 874793035
row587 886323068
row588 879541148
row589 891438397
row590 879875940
row591 877819599
row592 877531791
row593 884128458
row594 891632142
row595 882826555
row596 879484804
row597 879374686
row598 876018608
row599 875653271
row600 882078040
row601 882157581
row602 884150257
row603 875747190
row604 881961671
row605 875307407
row606 878089716
row607 890881335
row608 889502324
row609 879525876
row610 879485532
row611 874775038
row612 879966498
row613 875742942
row614 875744173
row615 883601089
row616 879394264
row617 880308578
row618 891542540
row619 881368243
row620 891374868
row621 875744501
row622 882076587
row623 879283786
row624 892334609
row625 880308755
row626 878961624
row627 875240090
row628 892430369
row629 891352093
row630 886122952
row631 878961814
row632 884140579
row633 879456199
row634 891450023
row635 888205855
row636 889651549
row637 889124507
row638 875936424
row639 881104093
row640 876250718
row641 875155140
row642 893265380
row643 889452455
row644 877488546
row645 879873020
row646 874775311
row647 880134407
row648 877563802
row649 879436875
row650 875308843
row651 882076403
row652 878963441
row653 884140115
row654 881515193
row655 888732928
row656 875270570
row657 874786462
row658 884114505
row659 884197193
row660 881105817
row661 891964230
row662 882078830
row663 877720297
row664 879197562
row665 879138713
row666 884733766
row667 884196584
row668 879436785
row669 880606667
row670 878183616
row671 882140588
row672 877722736
row673 876956264
row674 875270655
row675 879465631
row676 876041644
row677 887646170
row678 877136138
row679 889909840
row680 879967478
row681 878961781
row682 889911285
row683 878542699
row684 875072547
row685 889906967
row686 880937813
row687 891725009
row688 879967767
row689 874784266
row690 882077222
row691 882075672
row692 892440172
row693 878769848
row694 878181976
row695 877488316
row696 887739521
row697 879467959
row698 890588547
row699 891435680
row700 882126156
row701 887347350
row702 874792436
row703 888442575
row704 875747514
row705 878970785
row706 881515011
row707 885775745
row708 875806800
row709 889241426
row710 891384424
row711 880129731
row712 875656201
row713 887739292
row714 888105691
row715 891560253
row716 888206409
row717 884129409
row718 877726146
row719 892302309
row720 885848448
row721 885849325
row722 888640356
row723 876197678
row724 878182109
row725 879876917
row726 877879172
row727 879454663
row728 880130397
row729 879664906
row730 889503806
row731 885849447
row732 886324486
row733 888068912
row734 891722802
row735 874953895
row736 877888677
row737 880433418
row738 891560842
row739 875975110
row740 874951695
row741 891409839
row742 888073635
row743 879527264
row744 892334543
row745 887740700
row746 887737036
row747 891447773
row748 891721889
row749 875310824
row750 879455254
row751 891390477
row752 884196921
row753 891732334
row754 877544218
row755 892079140
row756 888465972
row757 892434626
row758 891456255
row759 891353444
row760 892078343
row761 876197645
row762 882922661
row763 888801465
row764 890704999
row765 882827532
row766 890116671
row767 882165296
row768 891299752
row769 880605697
row770 875314001
row771 883956189
row772 880309089
row773 879528710
row774 886474216
row775 880579371
row776 875239422
row777 879641067
row778 888106106
row779 882075994
row780 889737542
row781 875653665
row782 878181739
row783 875310745
row784 888905550
row785 878955442
row786 876861185
row787 882139901
row788 888205921
row789 875636198
row790 879454956
row791 886432749
row792 881260203
row793 878870518
row794 874786926
row795 879968827
row796 889179478
row797 878962955
row798 875086354
row799 878089963
row800 884114275
row801 883327734
row802 878961814
row803 887038665
row804 875334088
row805 880245642
row806 880233810
row807 880434463
row808 875660408
row809 882774224
row810 878956338
row811 875806672
row812 881009697
row813 885678886
row814 891904214
row815 879216672
row816 879517412
row817 891451610
row818 881705026
row819 878089921
row820 881433689
row821 884112077
row822 882049932
row823 891679939
row824 891438875
row825 891436202
row826 878961586
row827 893264301
row828 887431883
row829 879468375
row830 879737314
row831 879465242
row832 877563913
row833 892668197
row834 888906655
row835 890595859
row836 879544791
row837 884402860
row838 880037334
row839 881171009
row840 891352178
row841 886977926
row842 888625753
row843 891457067
row844 891299514
row845 884150257
row846 875244204
row847 880036515
row848 885852757
row849 880473582
row850 893266205
row851 877618584
row852 886121516
row853 884129962
row854 879465653
row855 889909024
row856 875746985
row857 882397650
row858 884183063
row859 889655435
row860 879376178
row861 884923505
row862 880934806
row863 875747688
row864 891904596
row865 875653723
row866 879362356
row867 879283480
row868 879468459
row869 882164603
row870 880036854
row871 889402389
row872 880125101
row873 888103872
row874 889127811
row875 891720862
row876 881200457
row877 874953794
row878 879966954
row879 891723593
row880 885613067
row881 883245452
row882 886474580
row883 879365491
row884 879524293
row885 881014015
row886 889123257
row887 889174849
row888 874787526
row889 892079140
row890 878962006
row891 874951293
row892 888905229
row893 886123656
row894 877886722
row895 891409070
row896 874792945
row897 887736584
row898 875246759
row899 883681514
row900 876518557
row901 880572642
row902 884208173
row903 880484286
row904 878962918
row905 881368891
row906 892335501
row907 891382309
row908 889124890
row909 879966839
row910 887855283
row911 880606634
row912 891382310
row913 886890787
row914 886323684
row915 874781742
row916 874951382
row917 888605273
row918 891700453
row919 886374129
row920 890780576
row921 882078228
row922 880036783
row923 891382392
row924 887738760
row925 888203053
row926 891721462
row927 875216933
row928 891352136
row929 892679480
row930 884714249
row931 879373613
row932 874791871
row933 878963121
row934 880147407
row935 882824291
row936 889070087
row937 891271203
row938 879024127
row939 887737293
row940 884050393
row941 891447062
row942 877122695
row943 881059677
row944 891390544
row945 891448072
row946 882141924
row947 880485043
row948 891448800
row949 889179253
row950 888513447
row951 892679460
row952 879519556
row953 885848102
row954 881059117
row955 882126156
row956 877892210
row957 878887112
row958 889242857
row959 884714492
row960 875313859
row961 891449406
row962 883600680
row963 879988184
row964 884125629
row965 881703044
row966 879633567
row967 875384647
row968 879297545
row969 891034835
row970 884151119
row971 877891747
row972 888513664
row973 891264267
row974 884923445
row975 883670672
row976 874790826
row977 880607205
row978 893265263
row979 883888671
row980 879373008
row981 874792907
row982 891544052
row983 876504354
row984 878183043
row985 891700751
row986 883326122
row987 892683275
row988 881105817
row989 875072442
row990 882397582
row991 877556988
row992 879455311
row993 883524249
row994 891702304
row995 880604077
row996 878746946
row997 891352134
row998 882826915
row999 882823833
row1000 880572658
row1001 892333865
row1002 884238887
row1003 880563471
row1004 880124306
row1005 891448850
row1006 876252497
row1007 886123530
row1008 875506839
row1009 881108147
row1010 884923372
row1011 879876702
row1012 877135677
row1013 882164406
row1014 875654798
row1015 878963418
row1016 878955115
row1017 876175582
row1018 881105561
row1019 884922831
row1020 878945579
row1021 875072583
row1022 880129731
row1023 878844423
row1024 890116254
row1025 889127921
row1026 888105940
row1027 891383866
row1028 879434819
row1029 875635723
row1030 878887983
row1031 884365485
row1032 879362183
row1033 874792547
row1034 878183043
row1035 880035887
row1036 878192311
row1037 889751711
row1038 887741461
row1039 879525778
row1040 878183512
row1041 878962623
row1042 884129542
row1043 892336358
row1044 880606243
row1045 891384789
row1046 883108324
row1047 891298336
row1048 891732335
row1049 892864663
row1050 888550774
row1051 886892127
row1052 888065432
row1053 877531406
row1054 888284313
row1055 878887227
row1056 892078890
row1057 891548959
row1058 879456204
row1059 876514002
row1060 891722678
row1061 878945840
row1062 891352010
row1063 875744501
row1064 877717956
row1065 889402298
row1066 880474293
row1067 875640800
row1068 889179032
row1069 892679308
row1070 884534968
row1071 891227851
row1072 891702486
row1073 887738760
row1074 874787441
row1075 881368302
row1076 879270511
row1077 880838306
row1078 879790874
row1079 886013700
row1080 878962623
row1081 879518319
row1082 891299387
row1083 879518279
row1084 884112800
row1085 888705966
row1086 880557539
row1087 880134532
row1088 888906070
row1089 878768882
row1090 874786488
row1091 882397833
row1092 889069782
row1093 880308256
row1094 893264466
row1095 878183684
row1096 891458193
row1097 878970681
row1098 887855087
row1099 878962675
row1100 892838865
row1101 884029430
row1102 882142057
row1103 891628883
row1104 881108548
row1105 884753202
row1106 874835165
row1107 875742822
row1108 879792220
row1109 892334680
row1110 882820803
row1111 890116575
row1112 880133116
row1113 888185947
row1114 888550130
row1115 884287927
row1116 880915258
row1117 884584426
row1118 889655162
row1119 888803537
row1120 884752562
row1121 891383319
row1122 879023663
row1123 878347915
row1124 875385198
row1125 891351624
row1126 888068651
row1127 879374969
row1128 881106072
row1129 882827834
row1130 879454782
row1131 884732407
row1132 892243079
row1133 892911290
row1134 891409564
row1135 878141681
row1136 891382121
row1137 878962349
row1138 879517062
row1139 888082495
row1140 879454977
row1141 875246662
row1142 883601089
row1143 877124871
row1144 892079237
row1145 891351653
row1146 879875774
row1147 877835102
row1148 883613334
row1149 876504442
row1150 879521474
row1151 891722933
row1152 892738277
row1153 879879720
row1154 880484286
row1155 878962675
row1156 880928519
row1157 891384357
row1158 878962997
row1159 877531537
row1160 892242403
row1161 884365357
row1162 875640679
row1163 874951798
row1164 880602264
row1165 878962919
row1166 879216529
row1167 880916070
row1168 878348289
row1169 880606043
row1170 878542441
row1171 876954456
row1172 889502756
row1173 891723883
row1174 877533058
row1175 889181247
row1176 880245145
row1177 886472369
row1178 879376483
row1179 882826982
row1180 879522819
row1181 875745160
row1182 875072674
row1183 874786366
row1184 880135069
row1185 881681663
row1186 891170745
row1187 886323937
row1188 879439078
row1189 889739212
row1190 891560753
row1191 891353011
row1192 888204997
row1193 882027109
row1194 877888944
row1195 874951382
row1196 884304328
row1197 879549996
row1198 891353543
row1199 875076827
row1200 877557028
row1201 879196354
row1202 877720733
row1203 888206809
row1204 884365075
row1205 881105516
row1206 883955224
row1207 891271545
row1208 889655619
row1209 892836309
row1210 885329671
row1211 879468547
row1212 886474396
row1213 883217030
row1214 888442275
row1215 891383912
row1216 883601713
row1217 875297433
row1218 875807004
row1219 878183565
row1220 875239383
row1221 881108873
row1222 875801778
row1223 886472466
row1224 880563641
row1225 880485726
row1226 880601905
row1227 883600406
row1228 882157285
row1229 882164727
row1230 888801316
row1231 888465201
row1232 874951695
row1233 891680028
row1234 880129628
row1235 885852817
row1236 886989501
row1237 876955868
row1238 876974133
row1239 880307940
row1240 883268278
row1241 879459859
row1242 879968029
row1243 886323525
row1244 889912691
row1245 877532470
row1246 888465209
row1247 882165103
row1248 875245462
row1249 879013617
row1250 891042938
row1251 891905896
row1252 884114471
row1253 878746685
row1254 887854726
row1255 879669401
row1256 888104122
row1257 878963275
row1258 880578814
row1259 879455021
row1260 878955973
row1261 878184290
row1262 891550649
row1263 891435704
row1264 877488366
row1265 886432989
row1266 880314383
row1267 876974198
row1268 876513830
row1269 876858346
row1270 878019342
row1271 888082468
row1272 875636493
row1273 885678724
row1274 888552084
row1275 881104148
row1276 880037203
row1277 882813248
row1278 880307072
row1279 886443708
row1280 891351772
row1281 879876813
row1282 875334340
row1283 878542201
row1284 892079538
row1285 878184113
row1286 875322758
row1287 891354639
row1288 878769410
row1289 891170824
row1290 881251863
row1291 892683275
row1292 876311344
row1293 891353357
row1294 882164644
row1295 883889102
row1296 875296891
row1297 887738151
row1298 877722736
row1299 877128388
row1300 880434940
row1301 875271896
row1302 886372527
row1303 883450643
row1304 878347818
row1305 885272654
row1306 891015319
row1307 877019411
row1308 891409070
row1309 874951695
row1310 875298314
row1311 889181015
row1312 883526288
row1313 875239125
row1314 879467361
row1315 879023607
row1316 888625754
row1317 888465739
row1318 885870665
row1319 889178833
row1320 891409839
row1321 891700426
row1322 874965739
row1323 888103729
row1324 879543831
row1325 883327734
row1326 884204501
row1327 889178887
row1328 883601277
row1329 876374419
row1330 882995615
row1331 886988574
row1332 889908462
row1333 885678436
row1334 882398763
row1335 884112201
row1336 882397068
row1337 891544465
row1338 884197264
row1339 878182589
row1340 875314144
row1341 889070109
row1342 879828720
row1343 889178762
row1344 882141727
row1345 879527421
row1346 883108476
row1347 880572950
row1348 880484523
row1349 888204466
row1350 891014373
row1351 884151344
row1352 879375169
row1353 884207833
row1354 879217509
row1355 886514261
row1356 891383241
row1357 880396702
row1358 891375260
row1359 879297965
row1360 875154718
row1361 884364502
row1362 883295500
row1363 876251160
row1364 891456350
row1365 877532965
row1366 891354217
row1367 892679439
row1368 887730676
row1369 889180446
row1370 884403531
row1371 875239691
row1372 879572284
row1373 891723706
row1374 883452307
row1375 880314031
row1376 879858003
row1377 875086354
row1378 892836623
row1379 884068521
row1380 884963365
row1381 882076146
row1382 880149074
row1383 880605665
row1384 875154535
row1385 879443288
row1386 884206513
row1387 880608037
row1388 891371676
row1389 879542688
row1390 890286933
row1391 875323003
row1392 885849419
row1393 879283385
row1394 877819265
row1395 892335042
row1396 885852301
row1397 888904653
row1398 884111312
row1399 884050661
row1400 882140354
row1401 877125350
row1402 888552084
row1403 891016220
row1404 888104191
row1405 875074329
row1406 874786419
row1407 882182634
row1408 880037418
row1409 887665549
row1410 878963086
row1411 880581344
row1412 876198301
row1413 883526268
row1414 890881557
row1415 883512658
row1416 883698495
row1417 880484370
row1418 886047442
row1419 891628501
row1420 885328991
row1421 881452685
row1422 891388286
row1423 879374640
row1424 875086920
row1425 883452711
row1426 888907527
row1427 875991047
row1428 879520813
row1429 880578711
row1430 879297442
row1431 874954260
row1432 878961749
row1433 879633745
row1434 891904300
row1435 887737647
row1436 889126943
row1437 875239018
row1438 879877008
row1439 878091682
row1440 879362124
row1441 891719774
row1442 891699426
row1443 891438351
row1444 875721432
row1445 875086534
row1446 877107640
row1447 875272833
row1448 891351685
row1449 874792907
row1450 880307751
row1451 888803537
row1452 881371140
row1453 879371909
row1454 888065577
row1455 875742647
row1456 877822854
row1457 891015049
row1458 877532173
row1459 875296435
row1460 889174904
row1461 879373821
row1462 886475980
row1463 880308690
row1464 875747319
row1465 877719333
row1466 875239914
row1467 891383866
row1468 879452769
row1469 881106711
row1470 879484981
row1471 878944679
row1472 888442436
row1473 885873006
row1474 889908539
row1475 888907527
row1476 884534968
row1477 880130764
row1478 889070011
row1479 884127082
row1480 884140751
row1481 884196640
row1482 892133739
row1483 881251728
row1484 882145465
row1485 880036747
row1486 882152471
row1487 879967225
row1488 879524564
row1489 891351287
row1490 877533224
row1491 875537441
row1492 887736743
row1493 891625949
row1494 878768741
row1495 887739257
row1496 888203658
row1497 889739539
row1498 885557506
row1499 881198966
row1500 874950889
row1501 890595313
row1502 878104594
row1503 884208173
row1504 881197771
row1505 887730589
row1506 878962392
row1507 880134296
row1508 888407741
row1509 884050309
row1510 883782854
row1511 891549841
row1512 874954497
row1513 877934828
row1514 877877649
row1515 888904353
row1516 882079446
row1517 875072125
row1518 889401906
row1519 884402860
row1520 874833827
row1521 891353892
row1522 877661496
row1523 883602212
row1524 879727153
row1525 891543241
row1526 889909691
row1527 879543487
row1528 879524216
row1529 879196231
row1530 885853415
row1531 883601365
row1532 892433660
row1533 891029877
row1534 878888025
row1535 879793715
row1536 880396494
row1537 883601425
row1538 874951054
row1539 878962278
row1540 879791948
row1541 888180227
row1542 878183285
row1543 875028123
row1544 879542460
row1545 877888346
row1546 882397502
row1547 878340824
row1548 879483510
row1549 877717833
row1550 876954927
row1551 884535433
row1552 879454309
row1553 879024043
row1554 875743978
row1555 874833668
row1556 892335372
row1557 889178798
row1558 879455166
row1559 891723807
row1560 882848925
row1561 891550684
row1562 878770027
row1563 888396967
row1564 891700925
row1565 892151366
row1566 882826306
row1567 877123315
row1568 877888613
row1569 876451911
row1570 876785704
row1571 887736696
row1572 883524320
row1573 875073648
row1574 875385007
row1575 884921794
row1576 892078567
row1577 879522917
row1578 885873423
row1579 879270769
row1580 891698613
row1581 879793022
row1582 879138235
row1583 891550067
row1584 885680374
row1585 880308690
row1586 877984546
row1587 886513729
row1588 882164231
row1589 888204349
row1590 891171174
row1591 880607489
row1592 878091818
row1593 883956468
row1594 890595636
row1595 881108815
row1596 884239744
row1597 879270327
row1598 891206450
row1599 883816184
row1600 892004275
row1601 884967253
row1602 880915942
row1603 888069513
row1604 879467959
row1605 879525987
row1606 886047292
row1607 889237269
row1608 892683895
row1609 878341343
row1610 891033697
row1611 882821942
row1612 885870231
row1613 876251944
row1614 880124648
row1615 879543418
row1616 885412840
row1617 879521856
row1618 880134261
row1619 892679067
row1620 879791816
row1621 878962240
row1622 891543227
row1623 875656164
row1624 875073128
row1625 884305353
row1626 880606385
row1627 891732393
row1628 884183406
row1629 886472400
row1630 880485197
row1631 877722736
row1632 879524199
row1633 878963305
row1634 875272195
row1635 884128499
row1636 884535840
row1637 875239658
row1638 891699296
row1639 879524368
row1640 886988449
row1641 886323068
row1642 884584338
row1643 878346997
row1644 879023571
row1645 891544414
row1646 880610814
row1647 888465347
row1648 891699491
row1649 878873388
row1650 888179833
row1651 880484587
row1652 892679374
row1653 891725332
row1654 888284710
row1655 890881294
row1656 876513785
row1657 880913705
row1658 880307140
row1659 875309344
row1660 881060155
row1661 875306910
row1662 875635807
row1663 884992603
row1664 884197330
row1665 880130515
row1666 882139901
row1667 879875734
row1668 877889186
row1669 878961227
row1670 874785843
row1671 891628630
row1672 892079190
row1673 877880041
row1674 883601324
row1675 881432488
row1676 880475245
row1677 891271697
row1678 886122031
row1679 892002352
row1680 888104805
row1681 879024279
row1682 889740286
row1683 875635748
row1684 874787526
row1685 879375588
row1686 889178689
row1687 888905520
row1688 875216932
row1689 886123596
row1690 883108797
row1691 875322875
row1692 875314334
row1693 889237247
row1694 877136564
row1695 877636556
row1696 891548802
row1697 888469392
row1698 889180338
row1699 876862078
row1700 875538028
row1701 879544629
row1702 880935294
row1703 878347392
row1704 887736454
row1705 889402340
row1706 877878414
row1707 881961671
row1708 886324276
row1709 880131236
row1710 884713755
row1711 880564570
row1712 876079113
row1713 875660468
row1714 880563619
row1715 879455730
row1716 884304812
row1717 879466771
row1718 880148782
row1719 879551380
row1720 875655961
row1721 884752924
row1722 880606533
row1723 880130481
row1724 883681561
row1725 891409070
row1726 879035347
row1727 879829618
row1728 879518714
row1729 878962392
row1730 879544145
row1731 875310606
row1732 874965970
row1733 880130640
row1734 882659211
row1735 879875940
row1736 880131088
row1737 878955139
row1738 879454532
row1739 879969349
row1740 874871766
row1741 885852337
row1742 889225463
row1743 877878772
row1744 885848559
row1745 875635225
row1746 878944406
row1747 884065035
row1748 884366187
row1749 879524368
row1750 883782509
row1751 884112801
row1752 885679157
row1753 891903067
row1754 888206254
row1755 889907971
row1756 878183336
row1757 892432062
row1758 888205188
row1759 888442275
row1760 884126061
row1761 877128156
row1762 891352659
row1763 891390014
row1764 875743735
row1765 891456797
row1766 879483802
row1767 887736232
row1768 892826760
row1769 891712535
row1770 887737483
row1771 892334976
row1772 884050422
row1773 880125887
row1774 884921380
row1775 889737376
row1776 879454235
row1777 889179808
row1778 888205921
row1779 882151690
row1780 880245145
row1781 880434919
row1782 881515296
row1783 888105823
row1784 891374982
row1785 887730676
row1786 891721642
row1787 886304229
row1788 892836422
row1789 879217349
row1790 878542738
row1791 875028853
row1792 877819532
row1793 891299949
row1794 889242704
row1795 891388600
row1796 879452866
row1797 879542535
row1798 879303974
row1799 883601089
row1800 878963122
row1801 875310233
row1802 879467936
row1803 889908716
row1804 879436104
row1805 891014870
row1806 877887002
row1807 882397503
row1808 875981421
row1809 884305296
row1810 891436633
row1811 879371909
row1812 891702544
row1813 891170191
row1814 891904637
row1815 891721851
row1816 875459046
row1817 884366112
row1818 879434330
row1819 882995132
row1820 886373565
row1821 889908497
row1822 879543457
row1823 891383319
row1824 891905936
row1825 888466002
row1826 881451199
row1827 878962774
row1828 880915674
row1829 874786807
row1830 878886261
row1831 884068075
row1832 875720691
row1833 887737130
row1834 883326028
row1835 876955711
row1836 879989134
row1837 875813197
row1838 876534214
row1839 888905377
row1840 884128788
row1841 881514726
row1842 892679088
row1843 876452606
row1844 879516986
row1845 875747368
row1846 879517943
row1847 888465554
row1848 888185677
row1849 891446904
row1850 876861799
row1851 879376773
row1852 875334361
row1853 880473993
row1854 881012356
row1855 888082277
row1856 888398257
row1857 879543697
row1858 879217558
row1859 879454977
row1860 876452524
row1861 889908694
row1862 890595636
row1863 881061164
row1864 880036824
row1865 885848343
row1866 891721142
row1867 884921918
row1868 881171982
row1869 886047176
row1870 882141727
row1871 883244737
row1872 880496892
row1873 879197329
row1874 885594015
row1875 879524849
row1876 889909962
row1877 884365747
row1878 889214268
row1879 880134296
row1880 888602742
row1881 880037702
row1882 891299697
row1883 891722678
row1884 891825292
row1885 881014550
row1886 880850073
row1887 875273021
row1888 880864462
row1889 876435435
row1890 889126972
row1891 892668197
row1892 879525002
row1893 883277645
row1894 892318158
row1895 879640585
row1896 884420059
row1897 880562908
row1898 878184596
row1899 879949367
row1900 881011217
row1901 874787350
row1902 884992535
row1903 879543573
row1904 891448664
row1905 879524819
row1906 879949417
row1907 884968415
row1908 880474716
row1909 889739288
row1910 881961003
row1911 884287560
row1912 875320302
row1913 880129628
row1914 887665423
row1915 891383866
row1916 892335707
row1917 879877681
row1918 891371676
row1919 878746946
row1920 891171357
row1921 884065854
row1922 883498790
row1923 881061370
row1924 875652981
row1925 892513864
row1926 889402160
row1927 883696824
row1928 889908903
row1929 883327087
row1930 875653016
row1931 883956122
row1932 878184514
row1933 891409422
row1934 875907618
row1935 877821796
row1936 884113635
row1937 884140382
row1938 889127633
row1939 885849052
row1940 891544414
row1941 888625422
row1942 891383561
row1943 879821349
row1944 879434132
row1945 883216958
row1946 876956360
row1947 883601355
row1948 883602762
row1949 877136243
row1950 875509787
row1951 888105743
row1952 886282959
row1953 883748418
row1954 880134477
row1955 875238579
row1956 891383987
row1957 885848519
row1958 884624044
row1959 882823978
row1960 891382612
row1961 878963086
row1962 884364812
row1963 878971773
row1964 884140751
row1965 879521531
row1966 888206562
row1967 876892946
row1968 890131577
row1969 884103732
row1970 886988536
row1971 883326185
row1972 888177040
row1973 891409982
row1974 892432062
row1975 879673925
row1976 889326161
row1977 883449530
row1978 881547877
row1979 880853743
row1980 885853415
row1981 884287865
row1982 880415847
row1983 877880852
row1984 879521329
row1985 875333873
row1986 892334883
row1987 886015533
row1988 879877931
row1989 878962550
row1990 875744584
row1991 888068715
row1992 884197352
row1993 878347569
row1994 875653867
row1995 879857931
row1996 882141485
row1997 879795512
row1998 891354499
row1999 876454090
row2000 884495742
row2001 884585437
row2002 891446662
row2003 881060578
row2004 876311319
row2005 879572960
row2006 881105972
row2007 875271397
row2008 889909640
row2009 888067031
row2010 882142141
row2011 891014029
row2012 883717913
row2013 887736925
row2014 877343121
row2015 875801778
row2016 875217096
row2017 879525673
row2018 879571752
row2019 888068143
row2020 890588925
row2021 875384793
row2022 888211794
row2023 888465166
row2024 884140307
row2025 888640356
row2026 874774956
row2027 879485318
row2028 885679998
row2029 876503995
row2030 875654590
row2031 879035387
row2032 889236983
row2033 891723186
row2034 888206254
row2035 885941454
row2036 879794887
row2037 883599530
row2038 884365718
row2039 875743979
row2040 879795122
row2041 891542968
row2042 877719863
row2043 879790906
row2044 888905481
row2045 879375022
row2046 891725410
row2047 882140425
row2048 885775604
row2049 888801876
row2050 891181430
row2051 874834481
row2052 891698300
row2053 881548030
row2054 874868146
row2055 892737191
row2056 880578388
row2057 886989613
row2058 888204597
row2059 884922801
row2060 879216637
row2061 875323241
row2062 875654125
row2063 887739863
row2064 882076782
row2065 892668249
row2066 880134445
row2067 891451754
row2068 887737293
row2069 883717850
row2070 888082468
row2071 891435526
row2072 883717581
row2073 879138345
row2074 884111546
row2075 880581629
row2076 877127721
row2077 889910195
row2078 875074667
row2079 886323237
row2080 888104150
row2081 888625754
row2082 879524291
row2083 880131026
row2084 874786517
row2085 884205317
row2086 879880076
row2087 893265291
row2088 888626041
row2089 875537717
row2090 889490979
row2091 877136535
row2092 875721196
row2093 891372429
row2094 875743793
row2095 874792794
row2096 882140588
row2097 891354257
row2098 879967432
row2099 888465972
row2100 888906804
row2101 882150552
row2102 891385843
row2103 880314089
row2104 878887765
row2105 891698454
row2106 877822350
row2107 886122577
row2108 881432756
row2109 883524475
row2110 879114143
row2111 881107178
row2112 875271128
row2113 893265506
row2114 879790536
row2115 886272547
row2116 874724882
row2117 889179623
row2118 891699295
row2119 875640189
row2120 876533764
row2121 884364931
row2122 888803002
row2123 879641209
row2124 888954440
row2125 885412723
row2126 891271652
row2127 893265046
row2128 891628416
row2129 884141208
row2130 875073198
row2131 892668130
row2132 891352626
row2133 892333865
row2134 888203175
row2135 888779458
row2136 883601155
row2137 876311280
row2138 880582133
row2139 886321799
row2140 888737525
row2141 879543592
row2142 891550684
row2143 875654929
row2144 884112901
row2145 891720540
row2146 889069782
row2147 880605071
row2148 891017736
row2149 878961749
row2150 876452582
row2151 879467985
row2152 880126373
row2153 875243968
row2154 883611430
row2155 891439243
row2156 879524610
row2157 889737567
row2158 891384959
row2159 886310197
row2160 874871671
row2161 879372670
row2162 881251274
row2163 879544099
row2164 888066187
row2165 879283008
row2166 879467260
row2167 877533381
row2168 875087100
row2169 889655162
row2170 886474650
row2171 874790773
row2172 879858003
row2173 883696547
row2174 874795772
row2175 892132943
row2176 878092144
row2177 884498022
row2178 892335707
row2179 876789180
row2180 879877240
